Customer ID	Gender	Birth Date	Married	Dependents	Number of Dependents	Country	City	Number of Referrals	Tenure in Months	Avg Monthly Long Distance Charges	Internet Service	Internet Type	Avg Monthly GB Download	Premium Tech Support	Streaming Movies	Streaming Music	Contract	Paperless Billing	Payment Method	Monthly Charge	Total Refunds	Satisfaction Score
1015-OWJKI	Male	1978/01/28	No	No	0	United States	Lawndale	0	1	5.02	No		0	No	No	No	Month-to-Month	No	Credit Card	19.05	0.0	4
2040-XBAVJ	Male	1973/01/19	Yes	Yes	1	United States	Malibu	0	72	24.95	Yes	Fiber Optic	13	Yes	Yes	Yes	Two Year	No	Bank Withdrawal	114.45	0.0	3
8887-IPQNC	Female	1963/04/04	Yes	No	0	United States	Manhattan Beach	4	7	31.43	Yes	DSL	24	No	No	No	Month-to-Month	Yes	Credit Card	44.25	0.0	5
8646-JCOMS	Female	1981/10/10	Yes	No	0	United States	Maywood	6	66	11.72	Yes	Fiber Optic	20	Yes	No	No	One Year	Yes	Bank Withdrawal	90.55	0.0	5
1222-KJNZD	Male	1963/08/31	Yes	Yes	1	United States	Palos Verdes Peninsula	2	40	1.89	No		0	No	No	No	Month-to-Month	Yes	Bank Withdrawal	20.4	0.0	3
0106-GHRQR	Male	2000/08/20	No	No	0	United States	Rancho Palos Verdes	0	16	25.71	Yes	DSL	48	No	Yes	Yes	Month-to-Month	Yes	Bank Withdrawal	71.4	0.0	5
3768-VHXQO	Male	2005/06/22	Yes	No	0	United States	Redondo Beach	9	67	3.28	No		0	No	No	No	Two Year	No	Credit Card	24.85	0.0	4
8952-WCVCD	Female	1979/08/27	Yes	No	0	United States	South Gate	2	41	9.85	Yes	Fiber Optic	14	No	Yes	Yes	One Year	Yes	Bank Withdrawal	104.45	0.0	3
2418-TPEUN	Female	1966/01/11	Yes	Yes	1	United States	Topanga	2	56	48.56	No		0	No	No	No	Two Year	Yes	Credit Card	19.8	0.0	3
3963-RYFNS	Female	1999/05/02	No	No	0	United States	Venice	0	72	48.52	Yes	Fiber Optic	51	Yes	Yes	Yes	Two Year	Yes	Bank Withdrawal	116.45	0.0	4
8540-ZQGEA	Female	1966/11/10	Yes	No	0	United States	Playa Del Rey	1	54	32.72	No		0	No	No	No	Two Year	No	Credit Card	20.05	0.0	5
4137-JOPHL	Female	1961/07/20	No	No	0	United States	Inglewood	0	50	29.8	Yes	Fiber Optic	26	Yes	Yes	Yes	Two Year	Yes	Bank Withdrawal	89.7	0.0	4
7801-CEDNV	Male	1991/04/13	Yes	No	0	United States	Inglewood	10	27	9.01	Yes	DSL	5	No	No	No	One Year	No	Credit Card	48.7	0.0	3
3658-QQJYD	Male	1968/05/26	No	No	0	United States	Santa Monica	0	62	38.33	Yes	Cable	30	No	Yes	Yes	One Year	Yes	Credit Card	74.3	0.0	4
1803-BGNBD	Female	1965/07/15	No	No	0	United States	Santa Monica	0	12	37.63	Yes	DSL	26	Yes	No	No	Month-to-Month	Yes	Bank Withdrawal	54.3	0.0	3
6950-TWMYB	Male	1993/02/27	Yes	Yes	8	United States	Santa Monica	2	54	46.7	Yes	Fiber Optic	75	Yes	No	No	Two Year	Yes	Bank Withdrawal	79.95	0.0	3
5848-FHRFC	Female	1975/11/15	No	No	0	United States	Santa Monica	0	68	2.83	No		0	No	No	No	Two Year	No	Bank Withdrawal	20.05	0.0	4
2243-FNMMI	Male	2004/08/16	No	No	0	United States	Torrance	0	20	31.02	No		0	No	No	No	Month-to-Month	No	Credit Card	19.4	0.0	3
2511-MORQY	Male	1978/12/23	Yes	No	0	United States	Torrance	4	50	10.33	Yes	DSL	6	No	No	No	One Year	No	Bank Withdrawal	54.9	0.0	4
5356-KZCKT	Male	1982/06/06	No	No	0	United States	Torrance	0	58	2.38	No		0	No	No	No	Two Year	Yes	Credit Card	24.45	0.0	4
9470-XCCEM	Male	1983/05/12	Yes	Yes	3	United States	Torrance	4	35	48.08	Yes	Fiber Optic	53	No	No	No	Month-to-Month	Yes	Bank Withdrawal	89.65	0.0	3
6519-CFDBX	Female	1993/06/03	No	No	0	United States	Torrance	0	2	10.81	Yes	Cable	13	No	No	No	Month-to-Month	Yes	Bank Withdrawal	45.4	0.0	3
3902-MIVLE	Male	1989/07/20	Yes	No	0	United States	Whittier	3	63	12.15	Yes	DSL	21	Yes	Yes	Yes	Two Year	No	Credit Card	75.7	0.0	3
0409-WTMPL	Female	1989/03/09	Yes	No	0	United States	Whittier	8	58	37.95	Yes	Fiber Optic	18	No	Yes	Yes	One Year	Yes	Credit Card	110.65	0.0	3
8763-KIAFH	Female	1987/10/15	Yes	No	0	United States	Whittier	10	27	20.96	No		0	No	No	No	One Year	Yes	Credit Card	20.55	0.0	4
3669-WHAFY	Female	1967/07/22	Yes	No	0	United States	Whittier	7	71	9.44	Yes	Fiber Optic	9	Yes	Yes	Yes	Two Year	Yes	Credit Card	115.15	0.0	3
3055-VTCGS	Female	1989/10/15	No	No	0	United States	Whittier	0	63	27.38	Yes	DSL	9	No	Yes	Yes	One Year	No	Credit Card	58.55	0.0	3
3144-KMTWZ	Male	1984/11/15	Yes	No	0	United States	Whittier	8	71	26.56	Yes	Fiber Optic	7	No	Yes	Yes	Month-to-Month	Yes	Bank Withdrawal	93.25	0.0	4
2007-QVGAW	Female	1973/12/27	Yes	Yes	1	United States	Cypress	10	68	46.61	No		0	No	No	No	Two Year	Yes	Bank Withdrawal	19.35	0.0	4
5207-PLSTK	Male	1992/09/27	Yes	Yes	2	United States	La Habra	10	1	26.26	Yes	DSL	22	No	No	No	Month-to-Month	Yes	Credit Card	48.75	0.0	4
2155-AMQRX	Female	1987/12/29	No	No	0	United States	Norwalk	0	28	3.25	Yes	Cable	11	Yes	No	No	Month-to-Month	Yes	Credit Card	54.9	0.0	3
6181-AXXYF	Male	1970/05/13	Yes	Yes	2	United States	Pico Rivera	3	72	47.69	No		0	No	No	No	Two Year	No	Credit Card	24.75	0.0	4
5091-HFAZW	Female	1988/01/09	No	No	0	United States	Santa Fe Springs	0	2	46.78	Yes	Fiber Optic	12	No	No	No	Month-to-Month	Yes	Bank Withdrawal	91.15	0.0	3
1568-LJSZU	Male	1985/01/06	Yes	No	0	United States	Harbor City	4	68	38.38	Yes	DSL	20	Yes	Yes	Yes	Two Year	Yes	Credit Card	92.2	0.0	3
7416-CKTEP	Female	1970/11/14	Yes	No	0	United States	Lakewood	10	57	23.28	No		0	No	No	No	Two Year	Yes	Bank Withdrawal	19.6	0.0	4
2586-CWXVV	Male	1979/02/15	Yes	No	0	United States	Hawaiian Gardens	9	54	0.0	Yes	Cable	9	No	No	No	Month-to-Month	No	Bank Withdrawal	30.4	0.0	4
2348-KCJLT	Female	1964/08/29	Yes	No	0	United States	Los Alamitos	8	44	44.87	Yes	Cable	20	No	No	No	One Year	Yes	Credit Card	61.5	0.0	3
8401-EMUWF	Male	1960/07/18	Yes	Yes	1	United States	Paramount	10	42	16.67	Yes	Cable	17	No	No	No	Month-to-Month	Yes	Bank Withdrawal	69.4	0.0	3
4193-IBKSW	Male	1997/12/03	Yes	Yes	1	United States	San Pedro	1	72	35.33	No		0	No	No	No	Two Year	No	Bank Withdrawal	24.75	0.0	3
5377-NDTOU	Female	1998/09/27	Yes	No	0	United States	San Pedro	3	71	9.5	Yes	Cable	76	Yes	Yes	Yes	Two Year	No	Credit Card	91.05	0.0	3
2474-LCNUE	Female	2004/09/08	Yes	No	0	United States	Sunset Beach	5	23	14.53	Yes	Cable	48	Yes	Yes	Yes	Month-to-Month	Yes	Credit Card	73.65	0.0	5
0839-QNXME	Female	1989/08/15	No	No	0	United States	Surfside	0	30	9.27	No		0	No	No	No	Two Year	No	Credit Card	19.4	0.0	3
3506-OVLKD	Male	1984/09/28	No	No	0	United States	Wilmington	0	35	49.13	No		0	No	No	No	One Year	No	Bank Withdrawal	26.2	0.0	3
6650-VJONK	Male	1970/07/18	No	No	0	United States	Carson	0	1	15.9	Yes	Cable	27	No	No	No	Month-to-Month	Yes	Bank Withdrawal	43.85	0.0	4
2178-PMGCJ	Male	2002/10/12	No	No	0	United States	Long Beach	0	22	15.77	Yes	Fiber Optic	42	No	No	No	Month-to-Month	Yes	Credit Card	69.7	0.0	3
7492-TAFJD	Male	1998/03/03	Yes	No	0	United States	Long Beach	5	7	0.0	Yes	Cable	58	No	No	No	Two Year	No	Credit Card	38.55	0.0	4
2773-MADBQ	Female	1978/12/23	No	No	0	United States	Long Beach	0	36	0.0	Yes	Cable	9	Yes	Yes	Yes	Two Year	Yes	Credit Card	53.1	0.0	3
6016-LVTJQ	Female	1985/05/23	Yes	Yes	1	United States	Long Beach	7	34	9.66	No		0	No	No	No	Month-to-Month	No	Credit Card	20.65	0.0	3
7860-KSUGX	Male	1999/03/26	Yes	No	0	United States	Long Beach	1	72	32.67	Yes	Cable	48	No	No	No	Two Year	No	Credit Card	64.45	0.0	3
8966-KZXXA	Male	1976/09/14	Yes	Yes	1	United States	Long Beach	9	36	34.79	No		0	No	No	No	Two Year	No	Credit Card	25.1	0.0	3
5149-QYTTU	Female	1989/02/28	Yes	Yes	1	United States	Long Beach	3	71	34.53	Yes	Fiber Optic	19	Yes	No	No	One Year	Yes	Credit Card	95.15	0.0	3
2085-BOJKI	Male	1991/09/25	Yes	No	0	United States	Long Beach	1	17	28.83	Yes	Fiber Optic	5	No	Yes	Yes	One Year	Yes	Bank Withdrawal	96.65	0.0	5
0817-HSUSE	Male	1998/08/20	No	No	0	United States	Altadena	0	1	5.63	Yes	Cable	52	Yes	Yes	Yes	Month-to-Month	Yes	Bank Withdrawal	75.5	0.0	5
5442-PPTJY	Male	1980/12/01	Yes	Yes	3	United States	Arcadia	7	12	4.71	No		0	No	No	No	Two Year	No	Credit Card	19.7	0.0	4
1927-QEWMY	Female	1973/05/04	Yes	No	0	United States	Arcadia	6	72	43.91	No		0	No	No	No	Two Year	No	Credit Card	20.5	0.0	4
1663-MHLHE	Male	1991/09/06	No	No	0	United States	Duarte	0	1	35.88	No		0	No	No	No	Month-to-Month	No	Credit Card	19.2	0.0	3
4450-MDZFX	Male	1974/10/04	Yes	Yes	4	United States	Monrovia	9	60	38.44	Yes	Fiber Optic	57	No	No	No	Month-to-Month	No	Bank Withdrawal	74.35	0.0	5
6701-DHKWQ	Female	1986/08/25	Yes	No	0	United States	Montrose	10	61	0.0	Yes	DSL	17	Yes	No	No	Two Year	No	Credit Card	51.35	0.0	3
7554-AKDQF	Female	1997/07/01	Yes	No	0	United States	Sierra Madre	9	6	5.69	Yes	DSL	27	No	No	No	Month-to-Month	No	Credit Card	45.65	0.0	4
0794-YVSGE	Male	1995/05/12	Yes	Yes	1	United States	Pasadena	9	72	27.16	No		0	No	No	No	Two Year	No	Bank Withdrawal	20.3	0.0	3
5423-BHIXO	Female	1982/06/28	No	No	0	United States	Pasadena	0	32	32.02	Yes	DSL	3	No	No	No	Month-to-Month	Yes	Bank Withdrawal	54.2	0.0	5
6908-VVYHM	Male	1972/01/29	Yes	No	0	United States	Pasadena	1	65	19.84	Yes	Fiber Optic	2	No	Yes	Yes	Month-to-Month	Yes	Bank Withdrawal	90.65	0.0	5
2959-EEXWB	Female	1970/01/06	Yes	Yes	2	United States	Pasadena	10	45	0.0	Yes	DSL	18	No	Yes	Yes	Month-to-Month	Yes	Bank Withdrawal	50.9	0.0	3
1839-UMACK	Male	2004/08/25	No	No	0	United States	Pasadena	0	42	27.64	No		0	No	No	No	One Year	No	Bank Withdrawal	25.05	0.0	5
3030-YDNRM	Male	1960/10/19	No	No	0	United States	Pasadena	0	8	11.58	Yes	Fiber Optic	7	No	No	No	Month-to-Month	Yes	Bank Withdrawal	74.85	0.0	4
7321-KKSDU	Male	1986/07/04	No	Yes	2	United States	San Marino	0	32	16.94	No		0	No	No	No	Two Year	No	Credit Card	20.5	0.0	4
8286-AFUYI	Male	1991/06/28	No	No	0	United States	Glendale	0	1	46.23	Yes	DSL	25	No	No	No	Month-to-Month	No	Bank Withdrawal	47.95	0.0	4
8356-WUAOJ	Female	1999/04/15	Yes	No	0	United States	Glendale	7	1	40.63	Yes	DSL	52	No	No	No	Month-to-Month	Yes	Bank Withdrawal	45.0	0.0	5
9350-ZXYJC	Female	2000/08/12	No	No	0	United States	La Crescenta	0	4	9.75	No		0	No	No	No	Two Year	Yes	Credit Card	25.3	0.0	3
8958-JPTRR	Female	2001/10/10	Yes	No	0	United States	Calabasas	7	56	21.21	No		0	No	No	No	One Year	No	Bank Withdrawal	24.3	0.0	5
6959-GQEGV	Male	1963/04/29	No	No	0	United States	Canoga Park	0	45	10.36	Yes	DSL	6	No	Yes	Yes	Month-to-Month	Yes	Bank Withdrawal	75.95	0.0	4
3173-WSSUE	Female	2002/01/30	Yes	Yes	2	United States	Canoga Park	5	71	22.36	No		0	No	No	No	Two Year	No	Credit Card	19.7	0.0	3
1265-HVPZB	Male	1975/09/29	Yes	No	0	United States	Winnetka	3	59	16.06	Yes	DSL	4	No	No	No	One Year	No	Credit Card	66.4	0.0	3
4115-UMJFQ	Male	1987/09/07	No	No	0	United States	West Hills	0	69	0.0	Yes	DSL	19	No	No	No	One Year	Yes	Bank Withdrawal	35.75	0.0	5
7369-TRPFD	Male	1962/07/20	No	No	0	United States	Chatsworth	0	19	17.17	No		0	No	No	No	One Year	No	Credit Card	18.8	0.0	3
1098-KFQEC	Female	2000/06/15	Yes	Yes	2	United States	Encino	8	55	27.75	No		0	No	No	No	Two Year	No	Credit Card	19.4	0.0	5
7190-XHTWJ	Female	1976/01/08	No	No	0	United States	Newbury Park	0	38	32.63	No		0	No	No	No	One Year	No	Mailed Check	19.3	0.0	5
5296-BFCYD	Male	1989/08/05	Yes	Yes	2	United States	San Fernando	4	46	14.91	No		0	No	No	No	Two Year	Yes	Mailed Check	20.1	0.0	5
9359-JANWS	Female	2002/07/24	Yes	No	0	United States	North Hills	5	65	34.31	Yes	DSL	71	Yes	No	No	Two Year	No	Credit Card	58.9	0.0	4
3279-DYZQM	Male	2003/11/16	Yes	Yes	3	United States	Santa Clarita	6	71	11.3	No		0	No	No	No	Two Year	No	Mailed Check	19.45	0.0	4
9575-IWCAZ	Male	1987/12/23	Yes	No	0	United States	Valencia	4	6	47.29	No		0	No	No	No	One Year	No	Mailed Check	25.1	0.0	4
7940-UQQUG	Female	1982/09/09	Yes	Yes	2	United States	Thousand Oaks	4	64	13.95	Yes	Fiber Optic	11	Yes	Yes	Yes	One Year	Yes	Bank Withdrawal	104.4	0.0	4
3961-SXAXY	Male	1975/01/03	No	No	0	United States	Thousand Oaks	0	1	30.73	Yes	Cable	10	No	No	No	Month-to-Month	Yes	Bank Withdrawal	44.05	0.0	5
7010-BRBUU	Male	1976/10/15	Yes	Yes	1	United States	Woodland Hills	0	72	19.64	No		0	No	No	No	Two Year	No	Credit Card	24.1	0.0	4
3566-HJGPK	Male	1974/06/18	No	No	0	United States	Woodland Hills	0	1	16.34	Yes	DSL	4	No	No	No	Month-to-Month	Yes	Mailed Check	45.55	0.0	4
3062-ICYZQ	Female	1983/01/12	Yes	Yes	3	United States	Oak Park	9	51	27.23	Yes	Fiber Optic	75	No	Yes	Yes	Month-to-Month	Yes	Bank Withdrawal	93.8	0.0	3
9938-PRCVK	Female	1979/02/11	Yes	Yes	1	United States	Stevenson Ranch	1	41	23.95	No		0	No	No	No	Two Year	No	Bank Withdrawal	19.7	0.0	3
0973-KYVNF	Female	1965/09/28	Yes	No	0	United States	Castaic	6	72	43.12	Yes	Cable	22	No	No	No	Two Year	Yes	Credit Card	70.65	0.0	3
5129-HHMZC	Female	1960/11/13	Yes	No	0	United States	Van Nuys	6	43	21.08	Yes	Cable	14	Yes	Yes	Yes	Two Year	No	Credit Card	86.45	0.0	4
9637-CDTKZ	Male	1960/03/10	Yes	No	0	United States	Fallbrook	6	72	23.27	Yes	Fiber Optic	3	Yes	Yes	Yes	Two Year	Yes	Credit Card	114.1	0.0	3
3946-JEWRQ	Male	2003/10/08	Yes	No	0	United States	Sherman Oaks	1	47	20.93	Yes	Fiber Optic	85	No	Yes	Yes	One Year	Yes	Credit Card	95.2	0.0	5
7873-CVMAW	Male	1963/07/10	No	No	0	United States	Van Nuys	0	72	46.1	Yes	DSL	27	Yes	Yes	Yes	Two Year	No	Credit Card	88.55	0.0	4
0463-WZZKO	Male	2001/01/29	No	No	0	United States	Van Nuys	0	3	16.39	No		0	No	No	No	Month-to-Month	Yes	Credit Card	20.75	0.0	5
4524-QCSSM	Male	1985/12/22	No	No	0	United States	Encino	0	26	0.0	Yes	DSL	6	No	Yes	Yes	Month-to-Month	Yes	Bank Withdrawal	44.65	0.0	4
5832-EXGTT	Male	1996/02/17	Yes	Yes	3	United States	Burbank	9	29	1.41	Yes	DSL	73	No	Yes	Yes	Month-to-Month	Yes	Credit Card	60.2	0.0	3
2039-JONDJ	Male	1974/08/25	No	No	0	United States	Burbank	0	27	20.29	Yes	DSL	21	No	No	No	One Year	No	Bank Withdrawal	55.45	0.0	3
7217-JYHOQ	Male	1994/11/23	Yes	Yes	2	United States	Burbank	6	24	44.57	Yes	Cable	26	Yes	Yes	Yes	Month-to-Month	Yes	Credit Card	70.3	0.0	3
6695-FRVEC	Male	1964/01/02	Yes	No	0	United States	Burbank	1	67	21.17	Yes	Cable	13	Yes	No	No	Two Year	Yes	Bank Withdrawal	60.4	0.0	3
9894-QMIMJ	Female	1969/11/23	No	No	0	United States	North Hollywood	0	23	9.04	Yes	DSL	8	No	No	No	One Year	No	Bank Withdrawal	55.8	0.0	3
8069-YQQAJ	Male	1961/12/12	No	No	0	United States	Studio City	0	14	0.0	Yes	Cable	12	No	No	No	Month-to-Month	Yes	Mailed Check	31.1	0.0	5
3466-WAESX	Male	1978/08/13	No	Yes	2	United States	Rancho Cucamonga	0	16	13.99	Yes	DSL	18	No	Yes	Yes	Month-to-Month	Yes	Bank Withdrawal	69.1	0.0	4
9281-PKKZE	Female	1977/10/31	Yes	No	0	United States	Azusa	1	46	0.0	Yes	DSL	8	No	Yes	Yes	Month-to-Month	Yes	Bank Withdrawal	43.95	0.0	3
3638-VBZTA	Male	1962/03/07	No	No	0	United States	Baldwin Park	0	68	11.5	Yes	DSL	29	Yes	Yes	Yes	Two Year	Yes	Bank Withdrawal	86.5	0.0	4
7459-IMVYU	Male	1973/02/06	No	No	0	United States	Chino Hills	0	38	28.0	Yes	DSL	22	Yes	No	No	Month-to-Month	No	Bank Withdrawal	69.95	0.0	3
8563-OYMQY	Male	1975/02/15	No	No	0	United States	Covina	0	17	34.98	Yes	Fiber Optic	21	No	Yes	Yes	Month-to-Month	Yes	Credit Card	90.95	0.0	5
0754-EEBDC	Male	1999/07/13	Yes	Yes	1	United States	Covina	1	4	24.57	No		0	No	No	No	Two Year	No	Mailed Check	19.9	0.0	4
5777-ZPQNC	Female	1989/08/24	No	No	0	United States	Covina	0	12	26.67	No		0	No	No	No	One Year	No	Bank Withdrawal	20.15	0.0	5
1951-IEYXM	Male	1967/03/17	Yes	No	0	United States	Rancho Cucamonga	1	72	34.97	Yes	Cable	11	Yes	Yes	Yes	Two Year	Yes	Credit Card	90.6	0.0	3
3318-NMQXL	Male	1966/10/16	No	No	0	United States	El Monte	0	3	15.6	Yes	Fiber Optic	9	No	Yes	Yes	Month-to-Month	Yes	Bank Withdrawal	92.0	0.0	3
1022-RKXDR	Female	1986/09/20	No	No	0	United States	South El Monte	0	41	32.66	No		0	No	No	No	One Year	Yes	Mailed Check	24.85	0.0	3
2361-FJWNO	Male	1969/03/22	No	No	0	United States	Rancho Cucamonga	0	40	0.0	Yes	Cable	12	Yes	No	No	One Year	No	Credit Card	36.0	0.0	3
2272-UOINI	Female	1980/07/05	No	No	0	United States	Rancho Cucamonga	0	7	3.34	Yes	Cable	13	Yes	Yes	Yes	Month-to-Month	Yes	Bank Withdrawal	78.5	0.0	4
8232-UTFOZ	Male	2000/12/24	No	No	0	United States	Glendora	0	69	7.18	No		0	No	No	No	Two Year	No	Credit Card	19.95	0.0	4
3750-YHRYO	Male	1960/02/09	Yes	No	0	United States	Glendora	1	7	21.09	No		0	No	No	No	One Year	No	Mailed Check	20.65	0.0	5
6637-KYRCV	Female	2002/07/01	Yes	Yes	1	United States	La Puente	1	5	0.0	Yes	DSL	59	No	No	No	Month-to-Month	Yes	Bank Withdrawal	30.5	0.0	3
5668-MEISB	Female	1967/05/13	Yes	Yes	1	United States	Hacienda Heights	1	72	6.41	Yes	Fiber Optic	14	Yes	No	No	Two Year	No	Credit Card	106.1	0.0	4
0129-QMPDR	Male	1960/12/22	Yes	No	0	United States	La Puente	1	44	27.4	No		0	No	No	No	One Year	Yes	Bank Withdrawal	20.5	0.0	3
7188-CBBBA	Female	1965/06/17	No	No	0	United States	Rowland Heights	0	65	27.68	Yes	Fiber Optic	6	No	No	No	One Year	Yes	Bank Withdrawal	95.5	0.0	5
5356-CSVSQ	Female	2004/04/26	No	No	0	United States	La Verne	0	3	40.99	Yes	Cable	48	Yes	No	No	Month-to-Month	No	Bank Withdrawal	64.6	0.0	5
3221-CJMSG	Male	1979/11/03	No	No	0	United States	Mira Loma	0	24	2.33	Yes	DSL	2	Yes	No	No	Month-to-Month	Yes	Credit Card	51.1	0.0	5
2801-NISEI	Male	1996/02/06	No	No	0	United States	Mt Baldy	0	24	30.07	Yes	DSL	69	Yes	No	No	Month-to-Month	No	Bank Withdrawal	54.95	0.0	3
4623-ZKHLY	Male	1981/01/04	Yes	No	0	United States	Ontario	1	22	20.78	No		0	No	No	No	Month-to-Month	Yes	Bank Withdrawal	20.45	0.0	4
6732-VAILE	Male	1991/06/11	Yes	No	0	United States	Montclair	10	70	30.06	Yes	Cable	24	Yes	Yes	Yes	Two Year	Yes	Credit Card	85.95	0.0	5
8201-AAXCB	Male	1969/06/03	Yes	Yes	3	United States	Ontario	1	25	25.87	Yes	Cable	76	No	No	No	Month-to-Month	No	Bank Withdrawal	60.35	0.0	4
7696-CFTAT	Male	2000/08/27	Yes	Yes	3	United States	Diamond Bar	0	37	8.21	No		0	No	No	No	Two Year	No	Bank Withdrawal	19.8	0.0	3
2123-VSCOT	Female	1985/04/23	Yes	No	0	United States	Pomona	9	59	24.81	Yes	Cable	24	Yes	No	No	Two Year	Yes	Bank Withdrawal	72.1	0.0	5
2018-QKYGT	Male	2005/04/21	Yes	Yes	3	United States	San Gabriel	1	1	36.32	Yes	Fiber Optic	85	No	Yes	Yes	Month-to-Month	Yes	Bank Withdrawal	81.05	0.0	5
2792-VPPET	Male	1996/01/18	No	No	0	United States	San Gabriel	0	3	37.01	No		0	No	No	No	Month-to-Month	Yes	Bank Withdrawal	20.5	0.0	5
7409-JURKQ	Female	1995/03/19	Yes	No	0	United States	Temple City	3	53	41.82	Yes	Fiber Optic	69	Yes	Yes	Yes	One Year	Yes	Bank Withdrawal	111.8	0.0	3
3247-MHJKM	Male	1997/06/29	No	No	0	United States	Upland	0	1	42.15	No		0	No	No	No	Month-to-Month	No	Mailed Check	20.2	0.0	3
1964-SVLEA	Male	1965/08/28	No	No	0	United States	Upland	0	20	30.13	No		0	No	No	No	One Year	Yes	Mailed Check	19.7	0.0	4
7297-DVYGA	Female	1963/03/12	No	No	0	United States	West Covina	0	51	29.87	No		0	No	No	No	One Year	Yes	Bank Withdrawal	19.85	0.0	5
2239-CGBUZ	Female	1968/02/09	Yes	No	0	United States	West Covina	4	51	47.18	Yes	Cable	12	Yes	No	No	One Year	Yes	Bank Withdrawal	60.5	0.0	3
0854-UYHZD	Female	2003/05/30	Yes	Yes	3	United States	West Covina	1	13	42.23	No		0	No	No	No	Two Year	No	Mailed Check	19.55	0.0	4
7243-LCGGZ	Female	1996/09/03	No	No	0	United States	Alhambra	0	1	10.21	No		0	No	No	No	Month-to-Month	No	Mailed Check	20.9	0.0	5
8267-KFGYD	Male	1971/06/29	No	Yes	1	United States	Alhambra	0	1	10.14	No		0	No	No	No	Month-to-Month	Yes	Mailed Check	21.05	0.0	3
4890-VMUAV	Male	1978/10/07	No	No	0	United States	Alpine	0	63	18.05	Yes	DSL	11	Yes	No	No	One Year	No	Bank Withdrawal	71.5	0.0	3
9261-WDCAF	Male	1960/12/19	No	No	0	United States	Bonita	0	3	33.53	Yes	DSL	30	No	Yes	Yes	Month-to-Month	No	Mailed Check	54.65	0.0	5
3764-MNMOI	Male	1975/01/13	No	No	0	United States	Boulevard	0	46	30.99	No		0	No	No	No	Two Year	No	Credit Card	19.2	0.0	4
7442-YGZFK	Male	1993/06/25	No	No	0	United States	Campo	0	1	3.97	Yes	DSL	11	No	No	No	Month-to-Month	Yes	Credit Card	49.8	0.0	4
8229-BUJHX	Female	1964/07/25	Yes	Yes	1	United States	Chula Vista	8	71	11.13	No		0	No	No	No	Two Year	No	Bank Withdrawal	20.5	0.0	4
7449-HVPIV	Male	1986/11/29	Yes	Yes	3	United States	Chula Vista	10	55	22.56	Yes	Fiber Optic	56	No	No	No	Month-to-Month	Yes	Credit Card	90.4	0.0	5
5504-WSIUR	Female	1986/03/06	No	No	0	United States	Chula Vista	0	70	13.4	Yes	Fiber Optic	3	Yes	No	No	One Year	Yes	Bank Withdrawal	90.25	0.0	3
8466-PZBLH	Male	1992/12/29	Yes	Yes	3	United States	Descanso	10	67	11.31	Yes	Fiber Optic	57	Yes	Yes	Yes	Two Year	No	Bank Withdrawal	104.6	0.0	3
8735-IJJEG	Male	1997/09/20	Yes	No	0	United States	Guatay	6	14	4.05	Yes	DSL	59	No	No	No	Month-to-Month	No	Credit Card	50.2	0.0	3
0564-MUUQK	Female	1996/09/09	Yes	Yes	2	United States	Imperial Beach	5	20	38.71	Yes	Fiber Optic	48	Yes	Yes	Yes	Month-to-Month	Yes	Bank Withdrawal	95.5	0.0	3
0701-RFGFI	Female	1968/09/01	Yes	Yes	6	United States	La Mesa	6	49	8.18	Yes	Fiber Optic	53	No	Yes	Yes	Month-to-Month	Yes	Bank Withdrawal	95.4	0.0	5
0019-EFAEP	Female	1992/10/31	No	No	0	United States	La Mesa	0	72	2.25	Yes	Fiber Optic	16	No	No	No	Two Year	Yes	Bank Withdrawal	101.3	0.0	3
5619-PTMIK	Female	1999/06/19	Yes	No	0	United States	Lemon Grove	1	46	44.74	Yes	DSL	82	No	No	Yes	Month-to-Month	No	Bank Withdrawal	53.1	0.0	3
3737-XBQDD	Male	1967/02/10	No	No	0	United States	Mount Laguna	0	24	13.13	Yes	Fiber Optic	14	No	No	No	Month-to-Month	Yes	Bank Withdrawal	84.85	0.0	4
5882-CMAZQ	Female	1972/09/06	Yes	Yes	2	United States	National City	9	5	0.0	Yes	DSL	19	Yes	No	No	Month-to-Month	No	Bank Withdrawal	34.25	0.0	5
5846-QFDFI	Female	2003/04/08	Yes	Yes	1	United States	Pine Valley	6	33	11.01	Yes	Fiber Optic	73	Yes	No	Yes	Month-to-Month	No	Credit Card	88.6	0.0	3
4445-KWOKW	Female	2001/07/24	No	No	0	United States	Potrero	0	42	29.44	Yes	Cable	41	No	No	Yes	One Year	Yes	Bank Withdrawal	60.15	0.0	3
3511-APPBJ	Male	2003/12/17	No	No	0	United States	Spring Valley	0	23	41.94	Yes	Fiber Optic	30	No	Yes	Yes	One Year	Yes	Credit Card	99.95	0.0	3
7967-HYCDE	Male	1998/01/28	No	No	0	United States	Spring Valley	0	8	41.93	Yes	Fiber Optic	59	No	No	Yes	Month-to-Month	No	Bank Withdrawal	70.7	0.0	5
2430-RRYUW	Male	1992/10/06	No	No	0	United States	Tecate	0	66	11.56	Yes	DSL	30	No	No	No	One Year	Yes	Mailed Check	54.8	0.0	4
5447-WZAFP	Female	2002/11/02	No	No	0	United States	Carlsbad	0	53	8.33	Yes	Fiber Optic	73	No	Yes	Yes	One Year	Yes	Mailed Check	100.3	0.0	4
